,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name
520,48,0,2,817,0,2,1,Marketing,1,712,2,1,56,4,2,Sales Executive,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,Alicia Alvarado
521,27,0,1,1410,0,3,1,Medical,1,714,4,0,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,Diane Becker
522,37,0,2,1225,1,10,2,Life Sciences,1,715,4,1,80,4,1,Research Scientist,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,Susan Leonard
523,50,0,2,1207,1,28,1,Medical,1,716,4,1,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,Sarah Turner
524,34,0,2,1442,1,9,3,Medical,1,717,4,0,46,2,3,Healthcare Representative,2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,Kylie Rivera
525,24,1,2,693,0,3,2,Life Sciences,1,720,1,0,65,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Lance Schultz
526,39,0,2,408,1,2,4,Technical Degree,1,721,4,0,80,2,2,Healthcare Representative,3,Single,4553,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,Samantha Erickson
527,32,0,2,929,0,10,3,Marketing,1,722,4,1,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,Thomas Orr
528,50,1,1,562,0,8,2,Technical Degree,1,723,2,1,50,3,2,Sales Executive,3,Married,6796,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,Virginia Williams
529,38,0,2,827,1,1,4,Life Sciences,1,724,2,0,33,4,2,Healthcare Representative,4,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,Cameron Ferguson
530,27,0,2,608,1,1,2,Life Sciences,1,725,3,0,68,3,3,Manufacturing Director,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,Michael Winters
531,32,0,2,1018,1,3,2,Life Sciences,1,727,3,0,39,3,3,Research Director,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,Valerie Rios
532,47,0,2,703,0,14,4,Marketing,1,728,4,1,42,3,2,Sales Executive,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,Joshua Stone
533,40,0,1,580,0,5,4,Life Sciences,1,729,4,1,48,2,3,Sales Executive,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,Abigail Dunn
534,53,0,2,970,1,7,3,Life Sciences,1,730,3,1,59,4,4,Research Director,3,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,Stacy Brown
535,41,0,2,427,2,10,4,Human Resources,1,731,2,1,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Mary Gates
536,60,0,2,1179,0,16,4,Marketing,1,732,1,1,84,3,2,Sales Executive,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,Amanda Tucker
537,27,0,1,294,1,10,2,Life Sciences,1,733,4,1,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,Donna Payne
538,41,0,2,314,2,1,3,Human Resources,1,734,4,1,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,Raymond Sanders
539,50,0,2,316,0,8,4,Marketing,1,738,4,1,54,3,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,Jay Lester
540,28,1,2,654,1,1,2,Life Sciences,1,741,1,0,67,1,1,Research Scientist,2,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,Jodi Wilkerson
541,36,0,0,427,1,8,3,Life Sciences,1,742,1,0,63,4,3,Research Director,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,Kristen Willis
542,38,0,2,168,1,1,3,Life Sciences,1,743,3,0,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,Kelsey Rogers
543,44,0,0,381,1,24,3,Medical,1,744,1,1,49,1,1,Laboratory Technician,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,Timothy Rowland
544,47,0,1,217,0,3,3,Medical,1,746,4,0,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,Elizabeth Wallace
545,30,0,2,501,0,27,5,Marketing,1,747,3,1,99,3,2,Sales Executive,4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,Wendy Vasquez
546,29,0,2,1396,0,10,3,Life Sciences,1,749,3,1,99,3,1,Sales Representative,3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,Sharon Butler
547,42,1,1,933,1,19,3,Medical,1,752,3,1,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,Christopher Romero
548,43,0,1,775,0,15,3,Life Sciences,1,754,4,1,47,2,2,Sales Executive,4,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,Christopher Thompson
549,34,0,2,970,1,8,2,Medical,1,757,2,0,96,3,2,Healthcare Representative,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,Jason Johnston
550,23,0,2,650,1,9,1,Medical,1,758,2,1,37,3,1,Laboratory Technician,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,Marissa Fisher
551,39,0,2,141,2,3,3,Human Resources,1,760,3,0,44,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Chelsea Nelson
552,56,0,2,832,1,9,3,Medical,1,762,3,1,81,3,4,Healthcare Representative,4,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,Karen Thompson
553,40,0,2,804,1,2,1,Medical,1,763,4,0,86,2,1,Research Scientist,4,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,Calvin Weber
554,27,0,2,975,1,7,3,Medical,1,764,4,0,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,Erica Andrews
555,29,0,2,1090,0,10,3,Marketing,1,766,4,1,83,3,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,Michael Silva
556,53,0,2,346,1,6,3,Life Sciences,1,769,4,1,86,3,2,Laboratory Technician,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,April Sullivan
557,35,0,0,1225,1,2,4,Life Sciences,1,771,4,0,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,Hannah Townsend
558,32,0,1,430,1,24,4,Life Sciences,1,772,1,1,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,Jennifer Snyder
559,38,0,2,268,1,2,5,Medical,1,773,4,1,92,3,1,Research Scientist,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,Vincent Obrien
560,34,0,2,167,1,8,5,Life Sciences,1,775,2,0,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,Terry Bennett
561,52,0,2,621,0,3,4,Marketing,1,776,3,1,31,2,4,Manager,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,Steven Johnson
562,33,1,2,527,1,1,4,Other,1,780,4,1,63,3,1,Research Scientist,4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,Robert Harvey
563,25,0,2,883,0,26,1,Medical,1,781,3,0,32,3,2,Sales Executive,4,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,Leslie Mitchell
564,45,0,2,954,0,2,2,Technical Degree,1,783,2,1,46,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,Jose Walker
565,23,0,2,310,1,10,1,Medical,1,784,1,1,79,4,1,Research Scientist,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,Heather Rocha
566,47,1,1,719,0,27,2,Life Sciences,1,785,2,0,77,4,2,Sales Executive,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,Robert Rollins
567,34,0,2,304,0,2,3,Other,1,786,4,1,60,3,2,Sales Executive,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,Sandra Russo
568,55,1,2,725,1,2,3,Medical,1,787,4,1,78,3,5,Manager,1,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,Jody Wright
569,36,0,0,1434,0,8,4,Life Sciences,1,789,1,1,76,2,3,Sales Executive,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,Lindsey Williams
570,52,0,0,715,1,19,4,Medical,1,791,4,1,41,3,1,Research Scientist,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,Christopher Taylor
571,26,0,1,575,1,1,2,Life Sciences,1,792,1,0,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,Beth Mcclain
572,29,0,2,657,1,27,3,Medical,1,793,2,0,66,3,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,William Robbins
573,26,1,2,1146,0,8,3,Technical Degree,1,796,4,1,38,2,2,Sales Executive,1,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,Victoria Vincent
574,34,0,2,182,1,1,4,Life Sciences,1,797,2,0,72,4,1,Research Scientist,4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,James Schwartz
575,54,0,2,376,1,19,4,Medical,1,799,4,0,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4,Brittney Smith
576,27,0,1,829,0,8,1,Marketing,1,800,3,1,84,3,2,Sales Executive,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,Jesse Humphrey
577,37,0,2,571,1,10,1,Life Sciences,1,802,4,0,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3,Bryce Taylor
578,38,0,1,240,1,2,4,Life Sciences,1,803,1,0,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,Cheryl Hayes
579,34,0,2,121,1,2,4,Medical,1,804,3,0,86,2,1,Research Scientist,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,Michelle Erickson
580,35,0,2,384,0,8,4,Life Sciences,1,805,1,0,72,3,1,Sales Representative,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,Carol Shaw
581,30,0,2,921,1,1,3,Life Sciences,1,806,4,1,38,1,1,Laboratory Technician,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,Jamie Chan
582,40,0,1,791,1,2,2,Medical,1,807,3,0,38,4,2,Healthcare Representative,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7,Kimberly Mayer
583,34,0,2,1111,0,8,2,Life Sciences,1,808,3,0,93,3,2,Sales Executive,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,John Ortega
584,42,0,1,570,1,8,3,Life Sciences,1,809,2,1,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,Wendy Holland
585,23,1,2,1243,1,6,3,Life Sciences,1,811,3,1,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0,Kimberly Orozco
586,24,0,0,1092,1,9,3,Life Sciences,1,812,3,1,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,Mrs. Denise Green
587,52,0,2,1325,1,11,4,Life Sciences,1,813,4,0,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,John Moreno
588,50,0,2,691,1,2,3,Medical,1,815,3,1,64,3,4,Research Director,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,Amanda Figueroa
589,29,1,2,805,1,1,2,Life Sciences,1,816,2,0,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,Mr. Joshua Wilson
590,33,0,2,213,1,7,3,Medical,1,817,3,1,49,3,3,Research Director,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,Crystal Thomas
591,33,1,2,118,0,16,3,Marketing,1,819,1,0,69,3,2,Sales Executive,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,Melissa Bauer
592,47,0,2,202,1,2,2,Other,1,820,3,0,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,Ryan Hunter
593,36,0,2,676,1,1,3,Other,1,823,3,0,35,3,2,Manufacturing Director,2,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5,Crystal Collins
594,29,0,2,1252,1,23,2,Life Sciences,1,824,3,1,81,4,1,Research Scientist,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,Theresa Knox
595,58,1,2,286,1,2,4,Life Sciences,1,825,4,1,31,3,5,Research Director,2,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8,William Jackson
596,35,0,2,1258,1,1,4,Life Sciences,1,826,4,0,40,4,1,Research Scientist,3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,Jessica Gonzales
597,42,0,2,932,1,1,2,Life Sciences,1,827,4,0,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2,Darryl Ryan
598,28,1,2,890,1,2,4,Medical,1,828,3,1,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,Terry Barrera
599,36,0,2,1041,2,13,3,Human Resources,1,829,3,1,36,3,1,Human Resources,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,Mitchell Obrien
600,32,0,2,859,1,4,3,Life Sciences,1,830,3,0,98,2,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,Dustin Adams
601,40,0,1,720,1,16,4,Medical,1,832,1,1,51,2,2,Laboratory Technician,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,Kelly Smith
602,30,0,2,946,1,2,3,Medical,1,833,3,0,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0,Julie Patel
603,45,0,2,252,1,2,3,Life Sciences,1,834,2,0,95,2,1,Research Scientist,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,Sandy Wallace
604,42,0,2,933,1,29,3,Life Sciences,1,836,2,1,98,3,2,Manufacturing Director,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,Joshua Johnson
605,38,0,1,471,1,12,3,Life Sciences,1,837,1,1,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2,William Romero
606,34,0,1,702,1,16,4,Life Sciences,1,838,3,0,100,2,1,Research Scientist,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,Caitlin Curtis
607,49,1,2,1184,0,11,3,Marketing,1,840,3,0,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,Deanna Collins
608,55,1,2,436,0,2,1,Medical,1,842,3,1,37,3,2,Sales Executive,4,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3,Johnny Coleman
609,43,0,2,589,1,14,2,Life Sciences,1,843,2,1,94,3,4,Research Director,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0,Garrett Gilbert
610,27,0,2,269,1,5,1,Technical Degree,1,844,3,1,42,2,3,Research Director,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,Jennifer Richmond
611,35,0,2,950,1,7,3,Other,1,845,3,1,59,3,3,Manufacturing Director,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,Kevin Fields
612,28,0,2,760,0,2,4,Marketing,1,846,2,0,81,3,2,Sales Executive,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Heather Dominguez
613,34,0,2,829,2,3,2,Human Resources,1,847,3,1,88,3,1,Human Resources,4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,Tammy Padilla
614,26,1,1,887,1,5,2,Medical,1,848,3,0,88,2,1,Research Scientist,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,Lisa Figueroa
615,27,0,0,443,1,3,3,Medical,1,850,4,1,50,3,1,Research Scientist,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,Caroline Ward
616,51,0,2,1318,0,26,4,Marketing,1,851,1,0,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,David Cook
617,44,0,2,625,1,4,3,Medical,1,852,4,1,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,Donna Bass
618,25,0,2,180,1,2,1,Medical,1,854,1,1,65,4,1,Research Scientist,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,Joseph Garcia
619,33,0,2,586,0,1,3,Medical,1,855,1,1,48,4,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,Timothy Barnes
620,35,0,2,1343,1,27,1,Medical,1,856,3,0,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,Adam Cole
621,36,0,2,928,0,1,2,Life Sciences,1,857,2,1,56,3,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,Scott Stephens
622,32,0,2,117,0,13,4,Life Sciences,1,859,2,1,73,3,2,Sales Executive,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,Charles Hernandez
623,30,0,1,1012,1,5,4,Life Sciences,1,861,2,1,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Daniel Allen
624,53,0,2,661,0,7,2,Marketing,1,862,1,0,78,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,Matthew Smith
625,45,0,2,930,0,9,3,Marketing,1,864,4,1,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,Morgan Hernandez
626,32,0,2,638,1,8,2,Medical,1,865,3,0,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,Tiffany Gray
627,52,0,1,890,1,25,4,Medical,1,867,3,0,81,2,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0,Jennifer Johnson
628,37,0,2,342,0,16,4,Marketing,1,868,4,1,66,2,2,Sales Executive,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,Wesley Diaz
629,28,0,2,1169,2,8,2,Medical,1,869,2,1,63,2,1,Human Resources,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,Nicole Scott
630,22,0,2,1230,1,1,2,Life Sciences,1,872,4,1,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,Ebony Williams
631,44,0,2,986,1,8,4,Life Sciences,1,874,1,1,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,Caitlyn Paul
632,42,0,1,1271,1,2,1,Medical,1,875,2,1,35,3,1,Research Scientist,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,Jennifer Harrison
633,36,0,2,1278,2,8,3,Life Sciences,1,878,1,1,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Andrew Moore
634,25,0,2,141,0,3,1,Other,1,879,3,1,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,Nicole Edwards
635,35,0,2,607,1,9,3,Life Sciences,1,880,4,0,66,2,3,Manufacturing Director,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15,William Noble
636,35,1,1,130,1,25,4,Life Sciences,1,881,4,0,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8,William Dennis
637,32,0,0,300,1,1,3,Life Sciences,1,882,4,1,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,Paige Long
638,25,0,2,583,0,4,1,Marketing,1,885,3,1,87,2,2,Sales Executive,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3,Julie Butler
639,49,0,2,1418,1,1,3,Technical Degree,1,887,3,0,36,3,1,Research Scientist,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2,Mr. Nicholas Butler
640,24,0,0,1269,1,4,1,Life Sciences,1,888,1,1,46,2,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,Alicia Oneill
641,32,0,1,379,0,5,2,Life Sciences,1,889,2,1,48,3,2,Sales Executive,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,Jennifer Munoz
642,38,0,2,395,0,9,3,Marketing,1,893,2,1,98,2,1,Sales Representative,2,Married,2899,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2,Miss Theresa Winters
643,42,0,2,1265,1,3,3,Life Sciences,1,894,3,0,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,Andrea Wolf
644,31,0,2,1222,1,11,4,Life Sciences,1,895,4,1,48,3,1,Research Scientist,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,Tiffany Cunningham
645,29,1,2,341,0,1,3,Medical,1,896,2,0,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2,Melissa Young
646,53,0,2,868,0,8,3,Marketing,1,897,1,1,73,3,4,Sales Executive,4,Married,11836,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2,Kimberly Huber
647,35,0,2,672,1,25,3,Technical Degree,1,899,4,1,78,2,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,Casey Scott
648,37,0,1,1231,0,21,2,Medical,1,900,3,0,54,3,1,Sales Representative,4,Married,2973,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0,Robert Smith
649,53,0,2,102,1,23,4,Life Sciences,1,901,4,0,72,3,4,Research Director,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8,Jerry Lopez
650,43,0,1,422,1,1,3,Life Sciences,1,902,4,0,33,3,2,Healthcare Representative,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,Ronald Hayes
651,47,0,2,249,0,2,2,Marketing,1,903,3,0,35,3,2,Sales Executive,4,Married,4537,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7,Angela Wagner
652,37,0,0,1252,0,19,2,Medical,1,904,1,1,32,3,3,Sales Executive,2,Single,7642,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9,Gregory Miller
653,50,0,0,881,1,2,4,Life Sciences,1,905,1,1,98,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7,John Prince
654,39,0,2,1383,2,2,3,Life Sciences,1,909,4,0,42,2,2,Human Resources,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4,Amy Romero
655,33,0,2,1075,2,3,2,Human Resources,1,910,4,1,57,3,1,Human Resources,2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3,Brian Miller
656,32,1,2,374,1,25,4,Life Sciences,1,911,1,1,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,James Montoya
657,29,0,2,1086,1,7,1,Medical,1,912,1,0,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3,Samantha Gutierrez
658,44,0,2,661,1,9,2,Life Sciences,1,913,2,1,61,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,Angel Smith
659,28,0,2,821,0,5,4,Medical,1,916,1,1,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,Shirley Doyle
660,58,1,1,781,1,2,1,Life Sciences,1,918,4,1,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0,Daniel Webb
661,43,0,2,177,1,8,3,Life Sciences,1,920,1,0,55,3,2,Manufacturing Director,2,Divorced,4765,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0,Brittany Rojas
662,20,1,2,500,0,2,3,Medical,1,922,3,0,49,2,1,Sales Representative,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2,Gregory Peters
663,21,1,2,1427,1,18,1,Other,1,923,4,0,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0,Dawn Webb
